DEPTH,Northing,Easting,PHI,Vsh,Easting,Northing
 0.3060500E+04,0.6856000E+07,0.5040000E+06,0.8878788E-01,0.6266667E+00,0.1720038E-38,0.1401298E-44,
 0.3061500E+04,0.6856000E+07,0.5040000E+06,0.8655462E-01,0.6528571E+00,0.1720038E-38,0.1401298E-44,
 0.3062500E+04,0.6856000E+07,0.5040000E+06,0.9276547E-01,0.6742857E+00,0.1720038E-38,0.1401298E-44,
 0.3063500E+04,0.6856000E+07,0.5040000E+06,0.9228164E-01,0.6666667E+00,0.1720038E-38,0.1401298E-44,
 0.3064500E+04,0.6856000E+07,0.5040000E+06,0.9086326E-01,0.6442857E+00,0.1720038E-38,0.1401298E-44,
 0.3065500E+04,0.6856000E+07,0.5040000E+06,0.8584671E-01,0.6816667E+00,0.1720038E-38,0.1401298E-44,
 0.3066500E+04,0.6856000E+07,0.5040000E+06,0.9372040E-01,0.6371428E+00,0.1720038E-38,0.1401298E-44,
 0.3067500E+04,0.6856000E+07,0.5040000E+06,0.9660428E-01,0.7016667E+00,0.1720038E-38,0.1401298E-44,
 0.3068500E+04,0.6856000E+07,0.5040000E+06,0.9090145E-01,0.6400000E+00,0.1720038E-38,0.1401298E-44,
 0.3069500E+04,0.6856000E+07,0.5040000E+06,0.1002903E+00,0.6685714E+00,0.1720038E-38,0.1401298E-44,
 0.3070500E+04,0.6856000E+07,0.5040000E+06,0.9355615E-01,0.6816667E+00,0.1720038E-38,0.1401298E-44,
 0.3071500E+04,0.6856000E+07,0.5040000E+06,0.9135982E-01,0.6457143E+00,0.1720038E-38,0.1401298E-44,
 0.3072500E+04,0.6856000E+07,0.5040000E+06,0.9405526E-01,0.6700000E+00,0.1720038E-38,0.1401298E-44,
 0.3073500E+04,0.6856000E+07,0.5040000E+06,0.9420168E-01,0.7371429E+00,0.1720038E-38,0.1401298E-44,
 0.3074500E+04,0.6856000E+07,0.5040000E+06,0.9395722E-01,0.6750000E+00,0.1720038E-38,0.1401298E-44,
 0.3075500E+04,0.6856000E+07,0.5040000E+06,0.9209320E-01,0.6885715E+00,0.1720038E-38,0.1401298E-44,
 0.3076500E+04,0.6856000E+07,0.5040000E+06,0.9314617E-01,0.6966667E+00,0.1720038E-38,0.1401298E-44,
 0.3077500E+04,0.6856000E+07,0.5040000E+06,0.7525592E-01,0.6185714E+00,0.1720038E-38,0.1401298E-44,
 0.3078500E+04,0.6856000E+07,0.5040000E+06,0.9011459E-01,0.6342857E+00,0.1720038E-38,0.1401298E-44,
 0.3079500E+04,0.6856000E+07,0.5040000E+06,0.6686275E-01,0.6683334E+00,0.1720038E-38,0.1401298E-44,
 0.3080500E+04,0.6856000E+07,0.5040000E+06,0.6343774E-01,0.5757143E+00,0.1720038E-38,0.1401298E-44,
 0.3081500E+04,0.6856000E+07,0.5040000E+06,0.9346703E-01,0.6583333E+00,0.1720038E-38,0.1401298E-44,
 0.3082500E+04,0.6856000E+07,0.5040000E+06,0.9253629E-01,0.6471428E+00,0.1720038E-38,0.1401298E-44,
 0.3083500E+04,0.6856000E+07,0.5040000E+06,0.7904635E-01,0.6083333E+00,0.1720038E-38,0.1401298E-44,
 0.3084500E+04,0.6856000E+07,0.5040000E+06,0.9106952E-01,0.6485714E+00,0.1720038E-38,0.1401298E-44,
 0.3085500E+04,0.6856000E+07,0.5040000E+06,0.8989304E-01,0.6966667E+00,0.1720038E-38,0.1401298E-44,
 0.3086500E+04,0.6856000E+07,0.5040000E+06,0.8211612E-01,0.6457143E+00,0.1720038E-38,0.1401298E-44,
 0.3087500E+04,0.6856000E+07,0.5040000E+06,0.9135982E-01,0.6571429E+00,0.1720038E-38,0.1401298E-44,
 0.3088500E+04,0.6856000E+07,0.5040000E+06,0.9551693E-01,0.6916667E+00,0.1720038E-38,0.1401298E-44,
 0.3089500E+04,0.6856000E+07,0.5040000E+06,0.9257448E-01,0.6542857E+00,0.1720038E-38,0.1401298E-44,
 0.3090500E+04,0.6856000E+07,0.5040000E+06,0.8871658E-01,0.6833333E+00,0.1720038E-38,0.1401298E-44,
 0.3091500E+04,0.6856000E+07,0.5040000E+06,0.9537051E-01,0.6628572E+00,0.1720038E-38,0.1401298E-44,
 0.3092500E+04,0.6856000E+07,0.5040000E+06,0.9768271E-01,0.6350000E+00,0.1720038E-38,0.1401298E-44,
 0.3093500E+04,0.6856000E+07,0.5040000E+06,0.9613445E-01,0.6342857E+00,0.1720038E-38,0.1401298E-44,
 0.3094500E+04,0.6856000E+07,0.5040000E+06,0.5999236E-01,0.5457143E+00,0.1720038E-38,0.1401298E-44,
 0.3095500E+04,0.6856000E+07,0.5040000E+06,0.6503565E-01,0.6016667E+00,0.1720038E-38,0.1401298E-44,
 0.3096500E+04,0.6856000E+07,0.5040000E+06,0.8572956E-01,0.6271428E+00,0.1720038E-38,0.1401298E-44,
 0.3097500E+04,0.6856000E+07,0.5040000E+06,0.1015062E+00,0.6600000E+00,0.1720038E-38,0.1401298E-44,
 0.3098500E+04,0.6856000E+07,0.5040000E+06,0.9742551E-01,0.6585714E+00,0.1720038E-38,0.1401298E-44,
 0.3099500E+04,0.6856000E+07,0.5040000E+06,0.8877897E-01,0.6433333E+00,0.1720038E-38,0.1401298E-44,
 0.3100500E+04,0.6856000E+07,0.5040000E+06,0.9132162E-01,0.6242857E+00,0.1720038E-38,0.1401298E-44,
 0.3101500E+04,0.6856000E+07,0.5040000E+06,0.9680036E-01,0.6500000E+00,0.1720038E-38,0.1401298E-44,
 0.3102500E+04,0.6856000E+07,0.5040000E+06,0.9631780E-01,0.6442857E+00,0.1720038E-38,0.1401298E-44,
 0.3103500E+04,0.6856000E+07,0.5040000E+06,0.8724217E-01,0.6042857E+00,0.1720038E-38,0.1401298E-44,
 0.3104500E+04,0.6856000E+07,0.5040000E+06,0.9819073E-01,0.5983334E+00,0.1720038E-38,0.1401298E-44,
 0.3105500E+04,0.6856000E+07,0.5040000E+06,0.9572957E-01,0.6528571E+00,0.1720038E-38,0.1401298E-44,
 0.3106500E+04,0.6856000E+07,0.5040000E+06,0.1003119E+00,0.6683334E+00,0.1720038E-38,0.1401298E-44,
 0.3107500E+04,0.6856000E+07,0.5040000E+06,0.8462185E-01,0.6528572E+00,0.1720038E-38,0.1401298E-44,
 0.3108500E+04,0.6856000E+07,0.5040000E+06,0.7934047E-01,0.6300000E+00,0.1720038E-38,0.1401298E-44,
 0.3109500E+04,0.6856000E+07,0.5040000E+06,0.8650879E-01,0.6442857E+00,0.1720038E-38,0.1401298E-44,
 0.3110500E+04,0.6856000E+07,0.5040000E+06,0.8472116E-01,0.6300000E+00,0.1720038E-38,0.1401298E-44,
 0.3111500E+04,0.6856000E+07,0.5040000E+06,0.9582888E-01,0.6766667E+00,0.1720038E-38,0.1401298E-44,
 0.3112500E+04,0.6856000E+07,0.5040000E+06,0.9378152E-01,0.6842857E+00,0.1720038E-38,0.1401298E-44,
 0.3113500E+04,0.6856000E+07,0.5040000E+06,0.7664884E-01,0.6766667E+00,0.1720038E-38,0.1401298E-44,
 0.3114500E+04,0.6856000E+07,0.5040000E+06,0.5532468E-01,0.6142857E+00,0.1720038E-38,0.1401298E-44,
 0.3115500E+04,0.6856000E+07,0.5040000E+06,0.7922460E-01,0.5966667E+00,0.1720038E-38,0.1401298E-44,
 0.3116500E+04,0.6856000E+07,0.5040000E+06,0.9405653E-01,0.6185715E+00,0.1720038E-38,0.1401298E-44,
 0.3117500E+04,0.6856000E+07,0.5040000E+06,0.8254011E-01,0.6683334E+00,0.1720038E-38,0.1401298E-44,
 0.3118500E+04,0.6856000E+07,0.5040000E+06,0.8742552E-01,0.6457143E+00,0.1720038E-38,0.1401298E-44,
 0.3119500E+04,0.6856000E+07,0.5040000E+06,0.5110772E-01,0.5800000E+00,0.1720038E-38,0.1401298E-44,
 0.3120500E+04,0.6856000E+07,0.5040000E+06,0.8468805E-01,0.6133333E+00,0.1720038E-38,0.1401298E-44,
 0.3121500E+04,0.6856000E+07,0.5040000E+06,0.7915203E-01,0.5885714E+00,0.1720038E-38,0.1401298E-44,
 0.3122500E+04,0.6856000E+07,0.5040000E+06,0.8607844E-01,0.6133333E+00,0.1720038E-38,0.1401298E-44,
 0.3123500E+04,0.6856000E+07,0.5040000E+06,0.9085561E-01,0.6171429E+00,0.1720038E-38,0.1401298E-44,
 0.3124500E+04,0.6856000E+07,0.5040000E+06,0.8280748E-01,0.6233333E+00,0.1720038E-38,0.1401298E-44,
 0.3125500E+04,0.6856000E+07,0.5040000E+06,0.8818182E-01,0.6357143E+00,0.1720038E-38,0.1401298E-44,
 0.3126500E+04,0.6856000E+07,0.5040000E+06,0.8306341E-01,0.6200000E+00,0.1720038E-38,0.1401298E-44,
 0.3127500E+04,0.6856000E+07,0.5040000E+06,0.8639038E-01,0.6316667E+00,0.1720038E-38,0.1401298E-44,
 0.3128500E+04,0.6856000E+07,0.5040000E+06,0.4181054E-01,0.5800000E+00,0.1720038E-38,0.1401298E-44,
 0.3129500E+04,0.6856000E+07,0.5040000E+06,0.8139928E-01,0.6300000E+00,0.1720038E-38,0.1401298E-44,
 0.3130500E+04,0.6856000E+07,0.5040000E+06,0.8496562E-01,0.6414286E+00,0.1720038E-38,0.1401298E-44,
 0.3131500E+04,0.6856000E+07,0.5040000E+06,0.8679144E-01,0.5966667E+00,0.1720038E-38,0.1401298E-44,
 0.3132500E+04,0.6856000E+07,0.5040000E+06,0.5448434E-01,0.6071429E+00,0.1720038E-38,0.1401298E-44,
 0.3133500E+04,0.6856000E+07,0.5040000E+06,0.7339572E-01,0.6116667E+00,0.1720038E-38,0.1401298E-44,
 0.3134500E+04,0.6856000E+07,0.5040000E+06,0.4987777E-01,0.6142857E+00,0.1720038E-38,0.1401298E-44,
 0.3135500E+04,0.6856000E+07,0.5040000E+06,0.8791444E-01,0.7114286E+00,0.1720038E-38,0.1401298E-44,
 0.3136500E+04,0.6856000E+07,0.5040000E+06,0.6657754E-01,0.6333333E+00,0.1720038E-38,0.1401298E-44,
 0.3137500E+04,0.6856000E+07,0.5040000E+06,0.7737968E-01,0.6485714E+00,0.1720038E-38,0.1401298E-44,
 0.3138500E+04,0.6856000E+07,0.5040000E+06,0.8175579E-01,0.6983333E+00,0.1720038E-38,0.1401298E-44,
 0.3139500E+04,0.6856000E+07,0.5040000E+06,0.8352941E-01,0.7028571E+00,0.1720038E-38,0.1401298E-44,
 0.3140500E+04,0.6856000E+07,0.5040000E+06,0.9420677E-01,0.6900000E+00,0.1720038E-38,0.1401298E-44,
 0.3141500E+04,0.6856000E+07,0.5040000E+06,0.8175707E-01,0.7071429E+00,0.1720038E-38,0.1401298E-44,
 0.3142500E+04,0.6856000E+07,0.5040000E+06,0.8108480E-01,0.6971428E+00,0.1720038E-38,0.1401298E-44,
 0.3143500E+04,0.6856000E+07,0.5040000E+06,0.8113191E-01,0.6950000E+00,0.1720038E-38,0.1401298E-44,
 0.3144500E+04,0.6856000E+07,0.5040000E+06,0.9004584E-01,0.6757143E+00,0.1720038E-38,0.1401298E-44,
 0.3145500E+04,0.6856000E+07,0.5040000E+06,0.8816399E-01,0.6583334E+00,0.1720038E-38,0.1401298E-44,
 0.3146500E+04,0.6856000E+07,0.5040000E+06,0.8825821E-01,0.6428571E+00,0.1720038E-38,0.1401298E-44,
 0.3147500E+04,0.6856000E+07,0.5040000E+06,0.9401961E-01,0.6633333E+00,0.1720038E-38,0.1401298E-44,
 0.3148500E+04,0.6856000E+07,0.5040000E+06,0.8220015E-01,0.6342857E+00,0.1720038E-38,0.1401298E-44,
 0.3149500E+04,0.6856000E+07,0.5040000E+06,0.3983066E-01,0.5683333E+00,0.1720038E-38,0.1401298E-44,
 0.3150500E+04,0.6856000E+07,0.5040000E+06,0.8229183E-01,0.6471428E+00,0.1720038E-38,0.1401298E-44,
 0.3151500E+04,0.6856000E+07,0.5040000E+06,0.7899159E-01,0.5871428E+00,0.1720038E-38,0.1401298E-44,
 0.3152500E+04,0.6856000E+07,0.5040000E+06,0.8788770E-01,0.6266667E+00,0.1720038E-38,0.1401298E-44,
 0.3153500E+04,0.6856000E+07,0.5040000E+06,0.8097021E-01,0.5728571E+00,0.1720038E-38,0.1401298E-44,
 0.3154500E+04,0.6856000E+07,0.5040000E+06,0.8468806E-01,0.5866666E+00,0.1720038E-38,0.1401298E-44,
 0.3155500E+04,0.6856000E+07,0.5040000E+06,0.8915967E-01,0.5928571E+00,0.1720038E-38,0.1401298E-44,
 0.3156500E+04,0.6856000E+07,0.5040000E+06,0.8262923E-01,0.5883334E+00,0.1720038E-38,0.1401298E-44,
 0.3157500E+04,0.6856000E+07,0.5040000E+06,0.9237586E-01,0.5671428E+00,0.1720038E-38,0.1401298E-44,
 0.3158500E+04,0.6856000E+07,0.5040000E+06,0.8459893E-01,0.5533333E+00,0.1720038E-38,0.1401298E-44,
 0.3159500E+04,0.6856000E+07,0.5040000E+06,0.7949580E-01,0.5814286E+00,0.1720038E-38,0.1401298E-44,
 0.3160500E+04,0.6856000E+07,0.5040000E+06,0.8414056E-01,0.6142857E+00,0.1720038E-38,0.1401298E-44,
 0.3161500E+04,0.6856000E+07,0.5040000E+06,0.9122103E-01,0.5833333E+00,0.1720038E-38,0.1401298E-44,
 0.3162500E+04,0.6856000E+07,0.5040000E+06,0.9313216E-01,0.5771428E+00,0.1720038E-38,0.1401298E-44,
 0.3163500E+04,0.6856000E+07,0.5040000E+06,0.8648841E-01,0.6033334E+00,0.1720038E-38,0.1401298E-44,
 0.3164500E+04,0.6856000E+07,0.5040000E+06,0.8369748E-01,0.6000000E+00,0.1720038E-38,0.1401298E-44,
 0.3165500E+04,0.6856000E+07,0.5040000E+06,0.8921569E-01,0.5883333E+00,0.1720038E-38,0.1401298E-44,
 0.3166500E+04,0.6856000E+07,0.5040000E+06,0.9407181E-01,0.3442857E+00,0.1720038E-38,0.1401298E-44,
 0.3167500E+04,0.6856000E+07,0.5040000E+06,0.8553094E-01,0.6071429E+00,0.1720038E-38,0.1401298E-44,
 0.3168500E+04,0.6856000E+07,0.5040000E+06,0.8672905E-01,0.6300000E+00,0.1720038E-38,0.1401298E-44,
 0.3169500E+04,0.6856000E+07,0.5040000E+06,0.8035141E-01,0.6471428E+00,0.1720038E-38,0.1401298E-44,
 0.3170500E+04,0.6856000E+07,0.5040000E+06,0.7971480E-01,0.6316667E+00,0.1720038E-38,0.1401298E-44,
 0.3171500E+04,0.6856000E+07,0.5040000E+06,0.8440795E-01,0.6528571E+00,0.1720038E-38,0.1401298E-44,
 0.3172500E+04,0.6856000E+07,0.5040000E+06,0.8647950E-01,0.6400000E+00,0.1720038E-38,0.1401298E-44,
 0.3173500E+04,0.6856000E+07,0.5040000E+06,0.6535523E-01,0.6614286E+00,0.1720038E-38,0.1401298E-44,
 0.3174500E+04,0.6856000E+07,0.5040000E+06,0.8977719E-01,0.6166667E+00,0.1720038E-38,0.1401298E-44,
 0.3175500E+04,0.6856000E+07,0.5040000E+06,0.8538579E-01,0.6757143E+00,0.1720038E-38,0.1401298E-44,
 0.3176500E+04,0.6856000E+07,0.5040000E+06,0.9131398E-01,0.6442857E+00,0.1720038E-38,0.1401298E-44,
 0.3177500E+04,0.6856000E+07,0.5040000E+06,0.5125669E-01,0.6250000E+00,0.1720038E-38,0.1401298E-44,
 0.3178500E+04,0.6856000E+07,0.5040000E+06,0.6951872E-01,0.6385714E+00,0.1720038E-38,0.1401298E-44,
 0.3179500E+04,0.6856000E+07,0.5040000E+06,0.8622103E-01,0.6916667E+00,0.1720038E-38,0.1401298E-44,
 0.3180500E+04,0.6856000E+07,0.5040000E+06,0.8892284E-01,0.6742857E+00,0.1720038E-38,0.1401298E-44,
 0.3181500E+04,0.6856000E+07,0.5040000E+06,0.8383244E-01,0.6833333E+00,0.1720038E-38,0.1401298E-44,
 0.3182500E+04,0.6856000E+07,0.5040000E+06,0.6807487E-01,0.6514286E+00,0.1720038E-38,0.1401298E-44,
 0.3183500E+04,0.6856000E+07,0.5040000E+06,0.9406417E-01,0.6885715E+00,0.1720038E-38,0.1401298E-44,
 0.3184500E+04,0.6856000E+07,0.5040000E+06,0.9111408E-01,0.6883333E+00,0.1720038E-38,0.1401298E-44,
 0.3185500E+04,0.6856000E+07,0.5040000E+06,0.9177235E-01,0.6814286E+00,0.1720038E-38,0.1401298E-44,
 0.3186500E+04,0.6856000E+07,0.5040000E+06,0.9065954E-01,0.6800000E+00,0.1720038E-38,0.1401298E-44,
 0.3187500E+04,0.6856000E+07,0.5040000E+06,0.9629488E-01,0.6814286E+00,0.1720038E-38,0.1401298E-44,
 0.3188500E+04,0.6856000E+07,0.5040000E+06,0.9104278E-01,0.6683334E+00,0.1720038E-38,0.1401298E-44,
 0.3189500E+04,0.6856000E+07,0.5040000E+06,0.7883881E-01,0.6771429E+00,0.1720038E-38,0.1401298E-44,
 0.3190500E+04,0.6856000E+07,0.5040000E+06,0.8748663E-01,0.6683334E+00,0.1720038E-38,0.1401298E-44,
 0.3191500E+04,0.6856000E+07,0.5040000E+06,0.8751719E-01,0.6614286E+00,0.1720038E-38,0.1401298E-44,
 0.3192500E+04,0.6856000E+07,0.5040000E+06,0.7386555E-01,0.6571429E+00,0.1720038E-38,0.1401298E-44,
 0.3193500E+04,0.6856000E+07,0.5040000E+06,0.6785205E-01,0.6183333E+00,0.1720038E-38,0.1401298E-44,
 0.3194500E+04,0.6856000E+07,0.5040000E+06,0.8819710E-01,0.6571429E+00,0.1720038E-38,0.1401298E-44,
 0.3195500E+04,0.6856000E+07,0.5040000E+06,0.8483066E-01,0.6933333E+00,0.1720038E-38,0.1401298E-44,
 0.3196500E+04,0.6856000E+07,0.5040000E+06,0.8301757E-01,0.6800000E+00,0.1720038E-38,0.1401298E-44,
 0.3197500E+04,0.6856000E+07,0.5040000E+06,0.8655971E-01,0.6216667E+00,0.1720038E-38,0.1401298E-44,
 0.3198500E+04,0.6856000E+07,0.5040000E+06,0.7606570E-01,0.6371428E+00,0.1720038E-38,0.1401298E-44,
 0.3199500E+04,0.6856000E+07,0.5040000E+06,0.7842628E-01,0.6385714E+00,0.1720038E-38,0.1401298E-44,
 0.3200500E+04,0.6856000E+07,0.5040000E+06,0.8020499E-01,0.7016667E+00,0.1720038E-38,0.1401298E-44,
 0.3201500E+04,0.6856000E+07,0.5040000E+06,0.8625668E-01,0.6971428E+00,0.1720038E-38,0.1401298E-44,
 0.3202500E+04,0.6856000E+07,0.5040000E+06,0.7892157E-01,0.7550000E+00,0.1720038E-38,0.1401298E-44,
 0.3203500E+04,0.6856000E+07,0.5040000E+06,0.8397250E-01,0.7085714E+00,0.1720038E-38,0.1401298E-44,
 0.3204500E+04,0.6856000E+07,0.5040000E+06,0.8728164E-01,0.6333333E+00,0.1720038E-38,0.1401298E-44,
 0.3205500E+04,0.6856000E+07,0.5040000E+06,0.7379679E-01,0.6400000E+00,0.1720038E-38,0.1401298E-44,
 0.3206500E+04,0.6856000E+07,0.5040000E+06,0.7768271E-01,0.6400000E+00,0.1720038E-38,0.1401298E-44,
 0.3207500E+04,0.6856000E+07,0.5040000E+06,0.8136746E-01,0.6657143E+00,0.1720038E-38,0.1401298E-44,
 0.3208500E+04,0.6856000E+07,0.5040000E+06,0.7955691E-01,0.6242857E+00,0.1720038E-38,0.1401298E-44,
 0.3209500E+04,0.6856000E+07,0.5040000E+06,0.8847594E-01,0.6466666E+00,0.1720038E-38,0.1401298E-44,
 0.3210500E+04,0.6856000E+07,0.5040000E+06,0.8873186E-01,0.6700000E+00,0.1720038E-38,0.1401298E-44,
 0.3211500E+04,0.6856000E+07,0.5040000E+06,0.4872549E-01,0.6133333E+00,0.1720038E-38,0.1401298E-44,
 0.3212500E+04,0.6856000E+07,0.5040000E+06,0.8193278E-01,0.6414286E+00,0.1720038E-38,0.1401298E-44,
 0.3213500E+04,0.6856000E+07,0.5040000E+06,0.9021390E-01,0.6366667E+00,0.1720038E-38,0.1401298E-44,
 0.3214500E+04,0.6856000E+07,0.5040000E+06,0.8563025E-01,0.6500000E+00,0.1720038E-38,0.1401298E-44,
 0.3215500E+04,0.6856000E+07,0.5040000E+06,0.7860199E-01,0.6128572E+00,0.1720038E-38,0.1401298E-44,
 0.3216500E+04,0.6856000E+07,0.5040000E+06,0.9183601E-01,0.5950000E+00,0.1720038E-38,0.1401298E-44,
 0.3217500E+04,0.6856000E+07,0.5040000E+06,0.8644767E-01,0.6400000E+00,0.1720038E-38,0.1401298E-44,
 0.3218500E+04,0.6856000E+07,0.5040000E+06,0.7920677E-01,0.6150000E+00,0.1720038E-38,0.1401298E-44,
 0.3219500E+04,0.6856000E+07,0.5040000E+06,0.8932773E-01,0.6300000E+00,0.1720038E-38,0.1401298E-44,
 0.3220500E+04,0.6856000E+07,0.5040000E+06,0.8491087E-01,0.6233333E+00,0.1720038E-38,0.1401298E-44,
 0.3221500E+04,0.6856000E+07,0.5040000E+06,0.9009168E-01,0.6357143E+00,0.1720038E-38,0.1401298E-44,
 0.3222500E+04,0.6856000E+07,0.5040000E+06,0.9386809E-01,0.6733333E+00,0.1720038E-38,0.1401298E-44,
 0.3223500E+04,0.6856000E+07,0.5040000E+06,0.8495034E-01,0.6471428E+00,0.1720038E-38,0.1401298E-44,
 0.3224500E+04,0.6856000E+07,0.5040000E+06,0.8071811E-01,0.6557143E+00,0.1720038E-38,0.1401298E-44,
 0.3225500E+04,0.6856000E+07,0.5040000E+06,0.8471479E-01,0.6583334E+00,0.1720038E-38,0.1401298E-44,
 0.3226500E+04,0.6856000E+07,0.5040000E+06,0.8007640E-01,0.7071428E+00,0.1720038E-38,0.1401298E-44,
 0.3227500E+04,0.6856000E+07,0.5040000E+06,0.6662210E-01,0.6416667E+00,0.1720038E-38,0.1401298E-44,
 0.3228500E+04,0.6856000E+07,0.5040000E+06,0.8705882E-01,0.7357143E+00,0.1720038E-38,0.1401298E-44,
 0.3229500E+04,0.6856000E+07,0.5040000E+06,0.7833333E-01,0.5933334E+00,0.1720038E-38,0.1401298E-44,
 0.3230500E+04,0.6856000E+07,0.5040000E+06,0.8452254E-01,0.6371428E+00,0.1720038E-38,0.1401298E-44,
 0.3231500E+04,0.6856000E+07,0.5040000E+06,0.9449197E-01,0.6416667E+00,0.1720038E-38,0.1401298E-44,
 0.3232500E+04,0.6856000E+07,0.5040000E+06,0.1024141E+00,0.5814286E+00,0.1720038E-38,0.1401298E-44,
 0.3233500E+04,0.6856000E+07,0.5040000E+06,0.8433155E-01,0.4900000E+00,0.1720038E-38,0.1401298E-44,
 0.3234500E+04,0.6856000E+07,0.5040000E+06,0.8962567E-01,0.5883333E+00,0.1720038E-38,0.1401298E-44,
 0.3235500E+04,0.6856000E+07,0.5040000E+06,0.8543926E-01,0.4671429E+00,0.1720038E-38,0.1401298E-44,
 0.3236500E+04,0.6856000E+07,0.5040000E+06,0.8731729E-01,0.4316667E+00,0.1720038E-38,0.1401298E-44,
 0.3237500E+04,0.6856000E+07,0.5040000E+06,0.9417877E-01,0.6457143E+00,0.1720038E-38,0.1401298E-44,
 0.3238500E+04,0.6856000E+07,0.5040000E+06,0.8762032E-01,0.6366667E+00,0.1720038E-38,0.1401298E-44,
 0.3239500E+04,0.6856000E+07,0.5040000E+06,0.6135217E-01,0.6285715E+00,0.1720038E-38,0.1401298E-44,
 0.3240500E+04,0.6856000E+07,0.5040000E+06,0.8045073E-01,0.6014286E+00,0.1720038E-38,0.1401298E-44,
 0.3241500E+04,0.6856000E+07,0.5040000E+06,0.9077540E-01,0.6433333E+00,0.1720038E-38,0.1401298E-44,
 0.3242500E+04,0.6856000E+07,0.5040000E+06,0.8589763E-01,0.6371428E+00,0.1720038E-38,0.1401298E-44,
 0.3243500E+04,0.6856000E+07,0.5040000E+06,0.9327985E-01,0.6516666E+00,0.1720038E-38,0.1401298E-44,
 0.3244500E+04,0.6856000E+07,0.5040000E+06,0.8884645E-01,0.6342857E+00,0.1720038E-38,0.1401298E-44,
 0.3245500E+04,0.6856000E+07,0.5040000E+06,0.1006506E+00,0.4416667E+00,0.1720038E-38,0.1401298E-44,
 0.3246500E+04,0.6856000E+07,0.5040000E+06,0.9860199E-01,0.4614286E+00,0.1720038E-38,0.1401298E-44,
 0.3247500E+04,0.6856000E+07,0.5040000E+06,0.1176203E+00,0.3950000E+00,0.1720038E-38,0.1401298E-44,
 0.3248500E+04,0.6856000E+07,0.5040000E+06,0.1002597E+00,0.3942857E+00,0.1720038E-38,0.1401298E-44,
 0.3249500E+04,0.6856000E+07,0.5040000E+06,0.9731092E-01,0.3800000E+00,0.1720038E-38,0.1401298E-44,
 0.3250500E+04,0.6856000E+07,0.5040000E+06,0.1065954E+00,0.3950000E+00,0.1720038E-38,0.1401298E-44,
 0.3251500E+04,0.6856000E+07,0.5040000E+06,0.9372804E-01,0.5914286E+00,0.1720038E-38,0.1401298E-44,
 0.3252500E+04,0.6856000E+07,0.5040000E+06,0.1150624E+00,0.3766667E+00,0.1720038E-38,0.1401298E-44,
 0.3253500E+04,0.6856000E+07,0.5040000E+06,0.9422460E-01,0.5328571E+00,0.1720038E-38,0.1401298E-44,
 0.3254500E+04,0.6856000E+07,0.5040000E+06,0.9070410E-01,0.5983334E+00,0.1720038E-38,0.1401298E-44,
 0.3255500E+04,0.6856000E+07,0.5040000E+06,0.8531704E-01,0.5928571E+00,0.1720038E-38,0.1401298E-44,
 0.3256500E+04,0.6856000E+07,0.5040000E+06,0.8069519E-01,0.5814286E+00,0.1720038E-38,0.1401298E-44,
 0.3257500E+04,0.6856000E+07,0.5040000E+06,0.8901070E-01,0.6466666E+00,0.1720038E-38,0.1401298E-44,
 0.3258500E+04,0.6856000E+07,0.5040000E+06,0.8878534E-01,0.6300000E+00,0.1720038E-38,0.1401298E-44,
 0.3259500E+04,0.6856000E+07,0.5040000E+06,0.8556150E-01,0.6283333E+00,0.1720038E-38,0.1401298E-44,
 0.3260500E+04,0.6856000E+07,0.5040000E+06,0.8307105E-01,0.6085715E+00,0.1720038E-38,0.1401298E-44,
 0.3261500E+04,0.6856000E+07,0.5040000E+06,0.9073975E-01,0.6166667E+00,0.1720038E-38,0.1401298E-44,
 0.3262500E+04,0.6856000E+07,0.5040000E+06,0.9922842E-01,0.5742857E+00,0.1720038E-38,0.1401298E-44,
 0.3263500E+04,0.6856000E+07,0.5040000E+06,0.8779857E-01,0.6066667E+00,0.1720038E-38,0.1401298E-44,
 0.3264500E+04,0.6856000E+07,0.5040000E+06,0.1000306E+00,0.5414286E+00,0.1720038E-38,0.1401298E-44,
 0.3265500E+04,0.6856000E+07,0.5040000E+06,0.8302521E-01,0.4342857E+00,0.1720038E-38,0.1401298E-44,
 0.3266500E+04,0.6856000E+07,0.5040000E+06,0.9224599E-01,0.6283333E+00,0.1720038E-38,0.1401298E-44,
 0.3267500E+04,0.6856000E+07,0.5040000E+06,0.7959511E-01,0.6071429E+00,0.1720038E-38,0.1401298E-44,
 0.3268500E+04,0.6856000E+07,0.5040000E+06,0.9131907E-01,0.6366667E+00,0.1720038E-38,0.1401298E-44,
 0.3269500E+04,0.6856000E+07,0.5040000E+06,0.8736440E-01,0.6700000E+00,0.1720038E-38,0.1401298E-44,
 0.3270500E+04,0.6856000E+07,0.5040000E+06,0.9135473E-01,0.6716667E+00,0.1720038E-38,0.1401298E-44,
 0.3271500E+04,0.6856000E+07,0.5040000E+06,0.9132926E-01,0.6342857E+00,0.1720038E-38,0.1401298E-44,
 0.3272500E+04,0.6856000E+07,0.5040000E+06,0.1011612E+00,0.6042857E+00,0.1720038E-38,0.1401298E-44,
 0.3273500E+04,0.6856000E+07,0.5040000E+06,0.1014349E+00,0.5916666E+00,0.1720038E-38,0.1401298E-44,
