Easting,Northing,Depth,PHI,Vsh
504000,6856000,4260.85,0.016758242,0.5
504000,6856000,4261,0.006593407,0.55
504000,6856000,4261.15,-0.013255495,0.59
504000,6856000,4261.31,-0.043200549,0.6
504000,6856000,4261.46,-0.041620879,0.64
504000,6856000,4261.61,-0.047252747,0.71
504000,6856000,4261.76,-0.004464286,0.78
504000,6856000,4261.91,0.015521978,0.92
504000,6856000,4262.07,0.005082418,1
504000,6856000,4262.22,0.014285714,0.98
504000,6856000,4262.37,-0.031593407,1
504000,6856000,4262.52,-0.066964286,0.95
504000,6856000,4262.68,-0.021978022,0.76
504000,6856000,4262.83,-0.040728022,0.62
504000,6856000,4262.98,-0.045054945,0.55
504000,6856000,4263.13,0.009821429,0.62
504000,6856000,4263.29,0.080288462,0.73
504000,6856000,4263.44,0.164491758,0.72
504000,6856000,4263.59,0.185714286,0.58
504000,6856000,4263.74,0.194162088,0.3
504000,6856000,4263.9,0.175618132,0.1
504000,6856000,4264.05,0.140247253,0.03
504000,6856000,4264.2,0.133104396,0
504000,6856000,4264.35,0.134203297,0
504000,6856000,4264.51,0.148557692,0
504000,6856000,4264.66,0.171565934,0
504000,6856000,4264.81,0.187156593,0
504000,6856000,4264.96,0.18543956,0
504000,6856000,4265.12,0.170879121,0
504000,6856000,4265.27,0.168956044,0
504000,6856000,4265.42,0.171291209,0
504000,6856000,4265.57,0.165728022,0
504000,6856000,4265.72,0.170260989,0
504000,6856000,4265.88,0.158997253,0
504000,6856000,4266.03,0.152197802,0
504000,6856000,4266.18,0.146771978,0
504000,6856000,4266.33,0.154464286,0.03
504000,6856000,4266.49,0.169024725,0.03
504000,6856000,4266.64,0.167651099,0.02
504000,6856000,4266.79,0.142582418,0.02
504000,6856000,4266.94,0.13282967,0.05
504000,6856000,4267.1,0.140521978,0.06
504000,6856000,4267.25,0.144230769,0.03
504000,6856000,4267.4,0.155013736,0.01
504000,6856000,4267.55,0.165384615,0
504000,6856000,4267.71,0.182623626,0
504000,6856000,4267.86,0.187087912,0
504000,6856000,4268.01,0.168269231,0
504000,6856000,4268.16,0.158173077,0
504000,6856000,4268.32,0.150343407,0.03
504000,6856000,4268.47,0.137980769,0.06
504000,6856000,4268.62,0.158997253,0.03
504000,6856000,4268.77,0.164697802,0.02
504000,6856000,4268.93,0.13228022,0.05
504000,6856000,4269.08,0.119917582,0.1
504000,6856000,4269.23,0.127815934,0.18
504000,6856000,4269.38,0.120260989,0.24
504000,6856000,4269.53,0.131318681,0.2
504000,6856000,4269.69,0.145260989,0.16
504000,6856000,4269.84,0.139629121,0.12
504000,6856000,4269.99,0.150686813,0.09
504000,6856000,4270.14,0.169093407,0.06
504000,6856000,4270.3,0.17706044,0.03
504000,6856000,4270.45,0.181318681,0.03
504000,6856000,4270.6,0.171771978,0.04
504000,6856000,4270.75,0.172802198,0.04
504000,6856000,4270.91,0.158791209,0.07
504000,6856000,4271.06,0.142994505,0.12
504000,6856000,4271.21,0.140590659,0.14
504000,6856000,4271.36,0.136950549,0.15
504000,6856000,4271.52,0.147596154,0.17
504000,6856000,4271.67,0.135370879,0.18
504000,6856000,4271.82,0.133173077,0.19
504000,6856000,4271.97,0.138804945,0.17
504000,6856000,4272.13,0.130494505,0.14
504000,6856000,4272.28,0.124244505,0.13
504000,6856000,4272.43,0.125068681,0.12
504000,6856000,4272.58,0.134684066,0.13
504000,6856000,4272.74,0.123557692,0.15
504000,6856000,4272.89,0.118200549,0.16
504000,6856000,4273.04,0.130769231,0.18
504000,6856000,4273.19,0.125892857,0.19
504000,6856000,4273.34,0.114629121,0.18
504000,6856000,4273.5,0.12706044,0.2
504000,6856000,4273.65,0.127953297,0.23
504000,6856000,4273.8,0.120879121,0.22
504000,6856000,4273.95,0.102472527,0.17
504000,6856000,4274.11,0.097664835,0.16
504000,6856000,4274.26,0.120467033,0.18
504000,6856000,4274.41,0.143337912,0.21
504000,6856000,4274.56,0.150274725,0.2
504000,6856000,4274.72,0.139903846,0.22
504000,6856000,4274.87,0.130975275,0.22
504000,6856000,4275.02,0.135233516,0.24
504000,6856000,4275.17,0.1375,0.3
504000,6856000,4275.33,0.123008242,0.33
504000,6856000,4275.48,0.094711538,0.33
504000,6856000,4275.63,0.073832418,0.34
504000,6856000,4275.78,0.088667582,0.36
504000,6856000,4275.94,0.098008242,0.37
504000,6856000,4276.09,0.082967033,0.37
504000,6856000,4276.24,0.090590659,0.38
504000,6856000,4276.39,0.091346154,0.39
504000,6856000,4276.55,0.093543956,0.36
504000,6856000,4276.7,0.101236264,0.38
504000,6856000,4276.85,0.093681319,0.4
504000,6856000,4277,0.087912088,0.37
504000,6856000,4277.15,0.100068681,0.38
504000,6856000,4277.31,0.088873626,0.4
504000,6856000,4277.46,0.076717033,0.38
504000,6856000,4277.61,0.086126374,0.4
504000,6856000,4277.76,0.087293956,0.41
504000,6856000,4277.92,0.082486264,0.41
504000,6856000,4278.07,0.078365385,0.41
504000,6856000,4278.22,0.056730769,0.44
504000,6856000,4278.37,0.042925824,0.46
504000,6856000,4278.53,0.060164835,0.44
504000,6856000,4278.68,0.071153846,0.48
504000,6856000,4278.83,0.068475275,0.53
504000,6856000,4278.98,0.059752747,0.5
504000,6856000,4279.14,0.060714286,0.38
504000,6856000,4279.29,0.083997253,0.26
504000,6856000,4279.44,0.097321429,0.22
504000,6856000,4279.59,0.093406593,0.24
504000,6856000,4279.75,0.090521978,0.28
504000,6856000,4279.9,0.076648352,0.35
504000,6856000,4280.05,0.071978022,0.45
504000,6856000,4280.2,0.07864011,0.47
504000,6856000,4280.36,0.075068681,0.43
504000,6856000,4280.51,0.080151099,0.38
504000,6856000,4280.66,0.100343407,0.32
504000,6856000,4280.81,0.119299451,0.29
504000,6856000,4280.96,0.125274725,0.27
504000,6856000,4281.12,0.110645604,0.24
504000,6856000,4281.27,0.10103022,0.2
504000,6856000,4281.42,0.114423077,0.18
504000,6856000,4281.57,0.107898352,0.19
504000,6856000,4281.73,0.095123626,0.21
504000,6856000,4281.88,0.132417582,0.25
504000,6856000,4282.03,0.15364011,0.26
504000,6856000,4282.18,0.134478022,0.22
504000,6856000,4282.34,0.138118132,0.2
504000,6856000,4282.49,0.167376374,0.2
504000,6856000,4282.64,0.200274725,0.21
504000,6856000,4282.79,0.205631868,0.17
504000,6856000,4282.95,0.191895604,0.09
504000,6856000,4283.1,0.193131868,0.05
504000,6856000,4283.25,0.184752747,0.07
504000,6856000,4283.4,0.196153846,0.05
504000,6856000,4283.56,0.213461538,0
504000,6856000,4283.71,0.202884615,0
504000,6856000,4283.86,0.19793956,0
504000,6856000,4284.01,0.181112637,0
504000,6856000,4284.17,0.170467033,0.01
504000,6856000,4284.32,0.165865385,0.06
504000,6856000,4284.47,0.181318681,0.09
504000,6856000,4284.62,0.183104396,0.08
504000,6856000,4284.77,0.179052198,0.09
504000,6856000,4284.93,0.190796703,0.15
504000,6856000,4285.08,0.196771978,0.18
504000,6856000,4285.23,0.20625,0.15
504000,6856000,4285.38,0.191414835,0.13
504000,6856000,4285.54,0.167032967,0.13
504000,6856000,4285.69,0.166758242,0.11
504000,6856000,4285.84,0.161950549,0.09
504000,6856000,4285.99,0.138186813,0.11
504000,6856000,4286.15,0.165315934,0.14
504000,6856000,4286.3,0.196291209,0.14
504000,6856000,4286.45,0.193269231,0.1
504000,6856000,4286.6,0.187362637,0.07
504000,6856000,4286.76,0.184134615,0.05
504000,6856000,4286.91,0.177403846,0.03
504000,6856000,4287.06,0.183585165,0.05
504000,6856000,4287.21,0.162568681,0.1
504000,6856000,4287.37,0.182417582,0.09
504000,6856000,4287.52,0.213942308,0.07
504000,6856000,4287.67,0.211607143,0.06
504000,6856000,4287.82,0.189423077,0.03
504000,6856000,4287.98,0.185851648,0
504000,6856000,4288.13,0.188942308,0
504000,6856000,4288.28,0.198489011,0
504000,6856000,4288.43,0.205906593,0
504000,6856000,4288.58,0.212980769,0
504000,6856000,4288.74,0.21092033,0
504000,6856000,4288.89,0.200343407,0
504000,6856000,4289.04,0.197527473,0
504000,6856000,4289.19,0.187706044,0
504000,6856000,4289.35,0.185645604,0
504000,6856000,4289.5,0.180769231,0
504000,6856000,4289.65,0.174862637,0
504000,6856000,4289.8,0.176442308,0
504000,6856000,4289.96,0.172596154,0
504000,6856000,4290.11,0.171016484,0
504000,6856000,4290.26,0.163667582,0
504000,6856000,4290.41,0.16092033,0
504000,6856000,4290.57,0.164766484,0
504000,6856000,4290.72,0.145947802,0
504000,6856000,4290.87,0.152197802,0
504000,6856000,4291.02,0.174793956,0
504000,6856000,4291.18,0.171703297,0
504000,6856000,4291.33,0.138461538,0
504000,6856000,4291.48,0.110027473,0.05
504000,6856000,4291.63,0.126236264,0.22
504000,6856000,4291.79,0.146497253,0.25
504000,6856000,4291.94,0.15782967,0.15
504000,6856000,4292.09,0.168475275,0.08
504000,6856000,4292.24,0.181318681,0.05
504000,6856000,4292.39,0.19532967,0.05
504000,6856000,4292.55,0.195879121,0.01
504000,6856000,4292.7,0.185851648,0
504000,6856000,4292.85,0.177678571,0
504000,6856000,4293,0.179807692,0
504000,6856000,4293.16,0.178296703,0
504000,6856000,4293.31,0.178708791,0
504000,6856000,4293.46,0.163255495,0
504000,6856000,4293.61,0.170398352,0.02
504000,6856000,4293.77,0.161126374,0.04
504000,6856000,4293.92,0.142925824,0.03
504000,6856000,4294.07,0.150892857,0.04
504000,6856000,4294.22,0.144574176,0.03
504000,6856000,4294.38,0.155631868,0.03
504000,6856000,4294.53,0.162293956,0.06
504000,6856000,4294.68,0.154120879,0.02
504000,6856000,4294.83,0.164972527,0
504000,6856000,4294.99,0.164697802,0
504000,6856000,4295.14,0.150755495,0
504000,6856000,4295.29,0.137637363,0
504000,6856000,4295.44,0.137774725,0.05
504000,6856000,4295.6,0.147046703,0.06
504000,6856000,4295.75,0.17135989,0.04
504000,6856000,4295.9,0.179120879,0.01
504000,6856000,4296.05,0.166620879,0
504000,6856000,4296.2,0.16092033,0
504000,6856000,4296.36,0.146085165,0.03
504000,6856000,4296.51,0.139766484,0.02
504000,6856000,4296.66,0.141071429,0.04
504000,6856000,4296.81,0.149313187,0.03
504000,6856000,4296.97,0.166826923,0.01
504000,6856000,4297.12,0.176991758,0.01
504000,6856000,4297.27,0.189629121,0.01
504000,6856000,4297.42,0.195192308,0.02
504000,6856000,4297.58,0.168612637,0.03
504000,6856000,4297.73,0.158997253,0.03
504000,6856000,4297.88,0.161263736,0
504000,6856000,4298.03,0.162980769,0
504000,6856000,4298.19,0.15521978,0
504000,6856000,4298.34,0.159478022,0
504000,6856000,4298.49,0.162637363,0
504000,6856000,4298.64,0.149931319,0
504000,6856000,4298.8,0.163598901,0
504000,6856000,4298.95,0.176717033,0
504000,6856000,4299.1,0.170398352,0
504000,6856000,4299.25,0.145879121,0
504000,6856000,4299.41,0.110851648,0
504000,6856000,4299.56,0.080151099,0
504000,6856000,4299.71,0.064697802,0
504000,6856000,4299.86,0.061813187,0
504000,6856000,4300.01,0.081181319,0
504000,6856000,4300.17,0.120054945,0
504000,6856000,4300.32,0.166414835,0
504000,6856000,4300.47,0.198763736,0
504000,6856000,4300.62,0.189148352,0
504000,6856000,4300.78,0.185233516,0
504000,6856000,4300.93,0.196634615,0
504000,6856000,4301.08,0.197664835,0
504000,6856000,4301.23,0.190247253,0
504000,6856000,4301.39,0.206387363,0
504000,6856000,4301.54,0.221428571,0
504000,6856000,4301.69,0.222802198,0
504000,6856000,4301.84,0.203846154,0
504000,6856000,4302,0.189697802,0
504000,6856000,4302.15,0.199793956,0
504000,6856000,4302.3,0.200755495,0
504000,6856000,4302.45,0.197596154,0
504000,6856000,4302.61,0.196222527,0
504000,6856000,4302.76,0.212293956,0
504000,6856000,4302.91,0.224587912,0
504000,6856000,4303.06,0.209684066,0
504000,6856000,4303.22,0.165521978,0.01
504000,6856000,4303.37,0.116964286,0.04
504000,6856000,4303.52,0.116071429,0.07
504000,6856000,4303.67,0.120398352,0.1
504000,6856000,4303.82,0.140178571,0.07
504000,6856000,4303.98,0.185370879,0.05
504000,6856000,4304.13,0.208653846,0.03
504000,6856000,4304.28,0.213873626,0
504000,6856000,4304.43,0.207417582,0
504000,6856000,4304.59,0.207692308,0
504000,6856000,4304.74,0.199450549,0
504000,6856000,4304.89,0.188736264,0
504000,6856000,4305.04,0.207074176,0
504000,6856000,4305.2,0.215865385,0.02
504000,6856000,4305.35,0.224656593,0.08
504000,6856000,4305.5,0.232554945,0.09
504000,6856000,4305.65,0.198145604,0.07
504000,6856000,4305.81,0.182417582,0.05
504000,6856000,4305.96,0.18853022,0.04
504000,6856000,4306.11,0.189903846,0.05
504000,6856000,4306.26,0.198901099,0.04
504000,6856000,4306.42,0.193612637,0
504000,6856000,4306.57,0.190315934,0
504000,6856000,4306.72,0.200824176,0
504000,6856000,4306.87,0.189766484,0
504000,6856000,4307.03,0.190521978,0
504000,6856000,4307.18,0.195604396,0
504000,6856000,4307.33,0.176785714,0
504000,6856000,4307.48,0.15260989,0
504000,6856000,4307.63,0.179258242,0
504000,6856000,4307.79,0.204945055,0
504000,6856000,4307.94,0.18956044,0
504000,6856000,4308.09,0.18489011,0
504000,6856000,4308.24,0.183173077,0
504000,6856000,4308.4,0.189285714,0
504000,6856000,4308.55,0.204326923,0
504000,6856000,4308.7,0.201991758,0
504000,6856000,4308.85,0.190659341,0
504000,6856000,4309.01,0.189629121,0
504000,6856000,4309.16,0.196428571,0
504000,6856000,4309.31,0.215041209,0
504000,6856000,4309.46,0.22239011,0
504000,6856000,4309.62,0.231043956,0
504000,6856000,4309.77,0.224793956,0
504000,6856000,4309.92,0.206593407,0
504000,6856000,4310.07,0.186744505,0
504000,6856000,4310.23,0.158173077,0
504000,6856000,4310.38,0.172252747,0
504000,6856000,4310.53,0.187912088,0.03
504000,6856000,4310.68,0.187637363,0.08
504000,6856000,4310.84,0.201648352,0.06
504000,6856000,4310.99,0.198145604,0.04
504000,6856000,4311.14,0.186881868,0.04
504000,6856000,4311.29,0.183516484,0.02
504000,6856000,4311.44,0.180631868,0
504000,6856000,4311.6,0.198901099,0
504000,6856000,4311.75,0.212156593,0
504000,6856000,4311.9,0.216826923,0
504000,6856000,4312.05,0.230631868,0
504000,6856000,4312.21,0.226510989,0
504000,6856000,4312.36,0.223557692,0
504000,6856000,4312.51,0.230082418,0
504000,6856000,4312.66,0.225068681,0
504000,6856000,4312.82,0.219436813,0
504000,6856000,4312.97,0.221634615,0
504000,6856000,4313.12,0.205425824,0
504000,6856000,4313.27,0.205631868,0
504000,6856000,4313.43,0.206662088,0
504000,6856000,4313.58,0.177197802,0
504000,6856000,4313.73,0.159546703,0.02
504000,6856000,4313.88,0.162637363,0.02
504000,6856000,4314.04,0.183928571,0.01
504000,6856000,4314.19,0.196703297,0
504000,6856000,4314.34,0.206936813,0
504000,6856000,4314.49,0.202541209,0
504000,6856000,4314.65,0.208241758,0
504000,6856000,4314.8,0.211675824,0
504000,6856000,4314.95,0.214903846,0
504000,6856000,4315.1,0.217994505,0
504000,6856000,4315.25,0.21875,0
504000,6856000,4315.41,0.223489011,0
504000,6856000,4315.56,0.209065934,0
504000,6856000,4315.71,0.192032967,0
504000,6856000,4315.86,0.188392857,0
504000,6856000,4316.02,0.204258242,0
504000,6856000,4316.17,0.225618132,0
504000,6856000,4316.32,0.230975275,0
504000,6856000,4316.47,0.207898352,0
504000,6856000,4316.63,0.119162088,0
504000,6856000,4316.78,0.100206044,0
504000,6856000,4316.93,0.140041209,0
504000,6856000,4317.08,0.160508242,0
504000,6856000,4317.24,0.175,0
504000,6856000,4317.39,0.153090659,0.03
504000,6856000,4317.54,0.126442308,0.05
504000,6856000,4317.69,0.144299451,0.07
504000,6856000,4317.85,0.159958791,0.07
504000,6856000,4318,0.160164835,0.05
504000,6856000,4318.15,0.189010989,0.05
504000,6856000,4318.3,0.187774725,0.07
504000,6856000,4318.46,0.165315934,0.03
504000,6856000,4318.61,0.16146978,0.01
504000,6856000,4318.76,0.171291209,0
504000,6856000,4318.91,0.169436813,0
504000,6856000,4319.06,0.164010989,0
504000,6856000,4319.22,0.175686813,0.05
504000,6856000,4319.37,0.199793956,0.05
504000,6856000,4319.52,0.20260989,0
504000,6856000,4319.67,0.193543956,0
504000,6856000,4319.83,0.191483516,0
504000,6856000,4319.98,0.18853022,0
504000,6856000,4320.13,0.191414835,0
504000,6856000,4320.28,0.190934066,0
504000,6856000,4320.44,0.192101648,0
504000,6856000,4320.59,0.168475275,0
504000,6856000,4320.74,0.162843407,0
504000,6856000,4320.89,0.185645604,0
504000,6856000,4321.05,0.204807692,0
504000,6856000,4321.2,0.224931319,0
504000,6856000,4321.35,0.209958791,0
504000,6856000,4321.5,0.187637363,0
504000,6856000,4321.66,0.20728022,0
504000,6856000,4321.81,0.208173077,0
504000,6856000,4321.96,0.195467033,0
504000,6856000,4322.11,0.23543956,0
504000,6856000,4322.27,0.241483516,0
504000,6856000,4322.42,0.238392857,0
504000,6856000,4322.57,0.243956044,0
504000,6856000,4322.72,0.239285714,0
504000,6856000,4322.87,0.244848901,0
504000,6856000,4323.03,0.249519231,0
504000,6856000,4323.18,0.249587912,0
504000,6856000,4323.33,0.246497253,0
504000,6856000,4323.48,0.242101648,0
504000,6856000,4323.64,0.237568681,0
504000,6856000,4323.79,0.207417582,0
504000,6856000,4323.94,0.187912088,0
504000,6856000,4324.09,0.175480769,0
504000,6856000,4324.25,0.153502747,0
504000,6856000,4324.4,0.168269231,0
504000,6856000,4324.55,0.183379121,0
504000,6856000,4324.7,0.171771978,0
504000,6856000,4324.86,0.16353022,0
504000,6856000,4325.01,0.147596154,0
504000,6856000,4325.16,0.147321429,0
504000,6856000,4325.31,0.167307692,0
504000,6856000,4325.47,0.162362637,0
504000,6856000,4325.62,0.151785714,0
504000,6856000,4325.77,0.168200549,0
504000,6856000,4325.92,0.198763736,0
504000,6856000,4326.08,0.191895604,0
504000,6856000,4326.23,0.18543956,0
504000,6856000,4326.38,0.217032967,0
504000,6856000,4326.53,0.202197802,0
504000,6856000,4326.68,0.181730769,0
504000,6856000,4326.84,0.171703297,0
504000,6856000,4326.99,0.17657967,0
504000,6856000,4327.14,0.199381868,0
504000,6856000,4327.29,0.207074176,0
504000,6856000,4327.45,0.201854396,0
504000,6856000,4327.6,0.199862637,0
504000,6856000,4327.75,0.200892857,0
504000,6856000,4327.9,0.180494505,0
504000,6856000,4328.06,0.172115385,0
504000,6856000,4328.21,0.172046703,0
504000,6856000,4328.36,0.172664835,0
504000,6856000,4328.51,0.173489011,0
504000,6856000,4328.67,0.185096154,0
504000,6856000,4328.82,0.186126374,0
504000,6856000,4328.97,0.180631868,0
504000,6856000,4329.12,0.179395604,0
504000,6856000,4329.28,0.178159341,0
504000,6856000,4329.43,0.185302198,0
504000,6856000,4329.58,0.208585165,0
504000,6856000,4329.73,0.197870879,0
504000,6856000,4329.89,0.07967033,0
504000,6856000,4330.04,0.003502747,0
504000,6856000,4330.19,-0.013255495,0
504000,6856000,4330.34,-0.016483516,0
504000,6856000,4330.49,-0.006456044,0
504000,6856000,4330.65,-0.022252747,0
504000,6856000,4330.8,-0.031043956,0
504000,6856000,4330.95,-0.026785714,0
504000,6856000,4331.1,-0.023695055,0
504000,6856000,4331.26,-0.025618132,0
504000,6856000,4331.41,-0.00157967,0.04
504000,6856000,4331.56,-0.006936813,0.51
504000,6856000,4331.71,-0.023489011,0.77
504000,6856000,4331.87,-0.028159341,0.84
504000,6856000,4332.02,-0.008173077,0.82
504000,6856000,4332.17,0.009134615,0.77
504000,6856000,4332.32,-0.00885989,0.78
504000,6856000,4332.48,-0.036813187,0.79
504000,6856000,4332.63,-0.034752747,0.7
504000,6856000,4332.78,-0.044986264,0.63
504000,6856000,4332.93,-0.056524725,0.67
504000,6856000,4333.09,-0.038736264,0.68
504000,6856000,4333.24,-0.038392857,0.64
504000,6856000,4333.39,-0.038118132,0.67
504000,6856000,4333.54,-0.035508242,0.59
504000,6856000,4333.7,-0.031936813,0.47
504000,6856000,4333.85,-0.030013736,0.45
504000,6856000,4334,-0.00782967,0.49
504000,6856000,4334.15,-0.001098901,0.49
504000,6856000,4334.3,-0.00157967,0.43
504000,6856000,4334.46,-0.009821429,0.41
504000,6856000,4334.61,-0.006593407,0.48
504000,6856000,4334.76,-0.00157967,0.58
504000,6856000,4334.91,0.019711538,0.65
504000,6856000,4335.07,0.037774725,0.65
504000,6856000,4335.22,0.023763736,0.65
504000,6856000,4335.37,0.01717033,0.66
504000,6856000,4335.52,-0.039354396,0.66
504000,6856000,4335.68,-0.118681319,0.71
504000,6856000,4335.83,-0.117376374,0.73
504000,6856000,4335.98,-0.102335165,0.72
504000,6856000,4336.13,-0.105631868,0.7
504000,6856000,4336.29,-0.099519231,0.69
504000,6856000,4336.44,-0.107967033,0.71
504000,6856000,4336.59,-0.120535714,0.6
504000,6856000,4336.74,-0.078708791,0.37
504000,6856000,4336.9,-0.026648352,0.29
504000,6856000,4337.05,-0.022664835,0.36
504000,6856000,4337.2,-0.1375,0.48
504000,6856000,4337.35,-0.132554945,0.49
504000,6856000,4337.51,-0.080082418,0.44
504000,6856000,4337.66,-0.050549451,0.36
504000,6856000,4337.81,0.025137363,0.26
504000,6856000,4337.96,0.027472527,0.25
504000,6856000,4338.11,0.036332418,0.23
504000,6856000,4338.27,0.013804945,0.15
504000,6856000,4338.42,-0.041826923,0.1
504000,6856000,4338.57,-0.119024725,0.14
504000,6856000,4338.72,-0.167582418,0.17
504000,6856000,4338.88,-0.105906593,0.17
504000,6856000,4339.03,-0.042857143,0.17
504000,6856000,4339.18,-0.042445055,0.14
504000,6856000,4339.33,-0.031662088,0.13
504000,6856000,4339.49,-0.030769231,0.12
504000,6856000,4339.64,-0.059065934,0.12
504000,6856000,4339.79,-0.044711538,0.13
504000,6856000,4339.94,-0.015659341,0.1
504000,6856000,4340.1,-0.007486264,0.08
504000,6856000,4340.25,0.04010989,0.09
504000,6856000,4340.4,0.059478022,0.09
504000,6856000,4340.55,0.066483516,0.05
504000,6856000,4340.71,0.071909341,0.09
504000,6856000,4340.86,0.04478022,0.16
504000,6856000,4341.01,-0.058035714,0.14
504000,6856000,4341.16,-0.130975275,0.16
504000,6856000,4341.32,-0.105494505,0.17
504000,6856000,4341.47,-0.108997253,0.15
504000,6856000,4341.62,-0.106456044,0.17
504000,6856000,4341.77,-0.103434066,0.25
504000,6856000,4341.92,-0.100961538,0.28
504000,6856000,4342.08,-0.029052198,0.32
504000,6856000,4342.23,0.036332418,0.39
504000,6856000,4342.38,0.023763736,0.39
504000,6856000,4342.53,0.014285714,0.37
504000,6856000,4342.69,-0.003434066,0.37
504000,6856000,4342.84,-0.024587912,0.41
504000,6856000,4342.99,-0.0125,0.45
504000,6856000,4343.14,0.042307692,0.48
504000,6856000,4343.3,0.043131868,0.44
504000,6856000,4343.45,0.011332418,0.45
504000,6856000,4343.6,0.108653846,0.55
504000,6856000,4343.75,0.334203297,0.5
504000,6856000,4343.91,0.398695055,0.46
504000,6856000,4344.06,0.24842033,0.45
504000,6856000,4344.21,0.104258242,0.41
504000,6856000,4344.36,0.051648352,0.32
504000,6856000,4344.52,0.009340659,0.26
504000,6856000,4344.67,-0.027266484,0.27
504000,6856000,4344.82,-0.030700549,0.26
504000,6856000,4344.97,0.020741758,0.26
504000,6856000,4345.13,0.061401099,0.27
504000,6856000,4345.28,0.051442308,0.22
504000,6856000,4345.43,0.011263736,0.23
504000,6856000,4345.58,0.016414835,0.25
504000,6856000,4345.73,0.046153846,0.28
504000,6856000,4345.89,0.046978022,0.28
504000,6856000,4346.04,0.036950549,0.24
504000,6856000,4346.19,0.026510989,0.27
504000,6856000,4346.34,0.026098901,0.42
504000,6856000,4346.5,0.007623626,0.55
504000,6856000,4346.65,-0.001854396,0.56
504000,6856000,4346.8,0.01092033,0.53
504000,6856000,4346.95,0.028365385,0.53
504000,6856000,4347.11,0.036881868,0.52
504000,6856000,4347.26,0.027335165,0.51
504000,6856000,4347.41,0.017239011,0.55
504000,6856000,4347.56,0.039217033,0.47
504000,6856000,4347.72,0.047115385,0.25
504000,6856000,4347.87,0.038324176,0.11
504000,6856000,4348.02,0.057417582,0.08
504000,6856000,4348.17,0.105082418,0.09
504000,6856000,4348.33,0.116277473,0.14
504000,6856000,4348.48,0.121909341,0.2
504000,6856000,4348.63,0.126854396,0.09
504000,6856000,4348.78,0.12081044,0
504000,6856000,4348.94,0.126167582,0
504000,6856000,4349.09,0.131043956,0
504000,6856000,4349.24,0.124381868,0
504000,6856000,4349.39,0.117376374,0.02
504000,6856000,4349.54,0.086057692,0
504000,6856000,4349.7,0.073763736,0.01
504000,6856000,4349.85,0.083379121,0.02
504000,6856000,4350,0.077197802,0.1
504000,6856000,4350.15,0.08282967,0.28
504000,6856000,4350.31,0.089972527,0.38
504000,6856000,4350.46,0.08956044,0.33
504000,6856000,4350.61,0.095467033,0.3
504000,6856000,4350.76,0.133104396,0.35
504000,6856000,4350.92,0.128434066,0.39
504000,6856000,4351.07,0.061881868,0.36
504000,6856000,4351.22,0.041346154,0.32
504000,6856000,4351.37,0.025068681,0.34
504000,6856000,4351.53,0.013324176,0.36
504000,6856000,4351.68,0.016277473,0.34
504000,6856000,4351.83,0.012706044,0.34
504000,6856000,4351.98,0.00728022,0.34
504000,6856000,4352.14,-0.002266484,0.35
504000,6856000,4352.29,-0.006456044,0.36
504000,6856000,4352.44,0.003846154,0.33
504000,6856000,4352.59,0.039354396,0.36
504000,6856000,4352.75,0.059409341,0.37
504000,6856000,4352.9,0.044642857,0.36
504000,6856000,4353.05,0.049175824,0.37
504000,6856000,4353.2,0.042101648,0.35
504000,6856000,4353.35,0.046153846,0.35
504000,6856000,4353.51,0.09532967,0.37
504000,6856000,4353.66,0.106593407,0.38
504000,6856000,4353.81,0.06668956,0.38
504000,6856000,4353.96,0.039697802,0.42
504000,6856000,4354.12,0.026717033,0.5
504000,6856000,4354.27,0.019093407,0.57
504000,6856000,4354.42,0.021428571,0.58
504000,6856000,4354.57,0.019436813,0.57
504000,6856000,4354.73,0.011813187,0.6
504000,6856000,4354.88,0.018269231,0.59
504000,6856000,4355.03,0.034958791,0.61
504000,6856000,4355.18,0.060096154,0.59
504000,6856000,4355.34,0.078914835,0.46
504000,6856000,4355.49,0.075206044,0.39
504000,6856000,4355.64,0.061675824,0.34
504000,6856000,4355.79,0.019574176,0.34
504000,6856000,4355.95,-0.023557692,0.33
504000,6856000,4356.1,-0.002884615,0.24
504000,6856000,4356.25,0.036195055,0.19
504000,6856000,4356.4,0.034340659,0.24
504000,6856000,4356.56,0.025892857,0.28
504000,6856000,4356.71,0.027197802,0.28
504000,6856000,4356.86,0.021497253,0.35
504000,6856000,4357.01,0.031730769,0.49
504000,6856000,4357.16,0.034271978,0.61
504000,6856000,4357.32,0.047458791,0.7
504000,6856000,4357.47,0.023695055,0.74
504000,6856000,4357.62,0.013804945,0.73
504000,6856000,4357.77,0.072527473,0.54
504000,6856000,4357.93,0.09842033,0.23
504000,6856000,4358.08,0.100274725,0.12
504000,6856000,4358.23,0.10157967,0.13
504000,6856000,4358.38,0.093612637,0.14
504000,6856000,4358.54,0.09168956,0.14
504000,6856000,4358.69,0.099519231,0.14
504000,6856000,4358.84,0.103090659,0.13
504000,6856000,4358.99,0.112156593,0.12
504000,6856000,4359.15,0.117788462,0.14
504000,6856000,4359.3,0.103296703,0.13
504000,6856000,4359.45,0.089972527,0.19
504000,6856000,4359.6,0.115934066,0.26
504000,6856000,4359.76,0.132554945,0.46
504000,6856000,4359.91,0.099725275,0.64
504000,6856000,4360.06,0.092651099,0.64
504000,6856000,4360.21,0.087431319,0.63
504000,6856000,4360.37,0.070054945,0.59
504000,6856000,4360.52,0.071771978,0.57
