Depth,Vscale,Age,
  0.606072E+03, 0.650086E+00, 0.163934E+02,
  0.606225E+03, 0.587559E+00, 0.164263E+02,
  0.606377E+03, 0.534653E+00, 0.164592E+02,
  0.606529E+03, 0.494822E+00, 0.164921E+02,
  0.606682E+03, 0.462864E+00, 0.165250E+02,
  0.606834E+03, 0.437849E+00, 0.165580E+02,
  0.606987E+03, 0.424123E+00, 0.165909E+02,
  0.607139E+03, 0.418588E+00, 0.166238E+02,
  0.607291E+03, 0.412973E+00, 0.166567E+02,
  0.607444E+03, 0.404725E+00, 0.166896E+02,
  0.607596E+03, 0.397126E+00, 0.167225E+02,
  0.607749E+03, 0.392644E+00, 0.167555E+02,
  0.607901E+03, 0.389562E+00, 0.167884E+02,
  0.608053E+03, 0.383410E+00, 0.168213E+02,
  0.608206E+03, 0.373004E+00, 0.168542E+02,
  0.608358E+03, 0.361221E+00, 0.168871E+02,
  0.608511E+03, 0.350031E+00, 0.169201E+02,
  0.608663E+03, 0.341342E+00, 0.169530E+02,
  0.608815E+03, 0.337972E+00, 0.169859E+02,
  0.608968E+03, 0.339624E+00, 0.170188E+02,
  0.609120E+03, 0.343930E+00, 0.170517E+02,
  0.609273E+03, 0.351202E+00, 0.170847E+02,
  0.609425E+03, 0.362272E+00, 0.171176E+02,
  0.609577E+03, 0.374753E+00, 0.171505E+02,
  0.609730E+03, 0.386383E+00, 0.171834E+02,
  0.609882E+03, 0.397677E+00, 0.172163E+02,
  0.610035E+03, 0.408872E+00, 0.172492E+02,
  0.610187E+03, 0.418225E+00, 0.172822E+02,
  0.610339E+03, 0.424125E+00, 0.173151E+02,
  0.610492E+03, 0.427160E+00, 0.173480E+02,
  0.610644E+03, 0.428196E+00, 0.173809E+02,
  0.610797E+03, 0.425408E+00, 0.174138E+02,
  0.610949E+03, 0.418021E+00, 0.174468E+02,
  0.611101E+03, 0.409049E+00, 0.174797E+02,
  0.611254E+03, 0.401429E+00, 0.175126E+02,
  0.611406E+03, 0.396749E+00, 0.175455E+02,
  0.611559E+03, 0.396120E+00, 0.175784E+02,
  0.611711E+03, 0.400191E+00, 0.176113E+02,
  0.611863E+03, 0.408460E+00, 0.176443E+02,
  0.612016E+03, 0.418050E+00, 0.176772E+02,
  0.612168E+03, 0.426011E+00, 0.177101E+02,
  0.612321E+03, 0.431966E+00, 0.177430E+02,
  0.612473E+03, 0.436458E+00, 0.177759E+02,
  0.612625E+03, 0.438827E+00, 0.178089E+02,
  0.612778E+03, 0.436882E+00, 0.178418E+02,
  0.612930E+03, 0.428644E+00, 0.178747E+02,
  0.613083E+03, 0.413662E+00, 0.179076E+02,
  0.613235E+03, 0.391362E+00, 0.179405E+02,
  0.613387E+03, 0.361081E+00, 0.179734E+02,
  0.613540E+03, 0.326379E+00, 0.180064E+02,
  0.613692E+03, 0.294526E+00, 0.180393E+02,
  0.613845E+03, 0.271121E+00, 0.180722E+02,
  0.613997E+03, 0.259979E+00, 0.181051E+02,
  0.614149E+03, 0.263651E+00, 0.181380E+02,
  0.614302E+03, 0.280604E+00, 0.181710E+02,
  0.614454E+03, 0.305417E+00, 0.182039E+02,
  0.614607E+03, 0.332642E+00, 0.182368E+02,
  0.614759E+03, 0.359579E+00, 0.182697E+02,
  0.614911E+03, 0.384828E+00, 0.183026E+02,
  0.615064E+03, 0.406269E+00, 0.183355E+02,
  0.615216E+03, 0.421922E+00, 0.183685E+02,
  0.615369E+03, 0.431182E+00, 0.184014E+02,
  0.615521E+03, 0.434401E+00, 0.184343E+02,
  0.615673E+03, 0.431696E+00, 0.184672E+02,
  0.615826E+03, 0.423870E+00, 0.185001E+02,
  0.615978E+03, 0.414048E+00, 0.185331E+02,
  0.616131E+03, 0.405604E+00, 0.185660E+02,
  0.616283E+03, 0.399067E+00, 0.185989E+02,
  0.616435E+03, 0.392714E+00, 0.186318E+02,
  0.616588E+03, 0.384845E+00, 0.186647E+02,
  0.616740E+03, 0.374292E+00, 0.186977E+02,
  0.616893E+03, 0.360206E+00, 0.187306E+02,
  0.617045E+03, 0.343452E+00, 0.187635E+02,
  0.617197E+03, 0.328015E+00, 0.187964E+02,
  0.617350E+03, 0.317985E+00, 0.188293E+02,
  0.617502E+03, 0.313689E+00, 0.188622E+02,
  0.617655E+03, 0.313183E+00, 0.188952E+02,
  0.617807E+03, 0.315136E+00, 0.189281E+02,
  0.617959E+03, 0.318611E+00, 0.189610E+02,
  0.618112E+03, 0.321980E+00, 0.189939E+02,
  0.618264E+03, 0.323856E+00, 0.190268E+02,
  0.618417E+03, 0.324013E+00, 0.190598E+02,
  0.618569E+03, 0.322954E+00, 0.190927E+02,
  0.618721E+03, 0.322356E+00, 0.191256E+02,
  0.618874E+03, 0.324127E+00, 0.191585E+02,
  0.619026E+03, 0.328383E+00, 0.191914E+02,
  0.619179E+03, 0.334557E+00, 0.192243E+02,
  0.619331E+03, 0.342435E+00, 0.192573E+02,
  0.619483E+03, 0.350828E+00, 0.192902E+02,
  0.619636E+03, 0.357514E+00, 0.193231E+02,
  0.619788E+03, 0.361182E+00, 0.193560E+02,
  0.619941E+03, 0.361933E+00, 0.193889E+02,
  0.620093E+03, 0.359489E+00, 0.194219E+02,
  0.620245E+03, 0.353010E+00, 0.194548E+02,
  0.620398E+03, 0.342925E+00, 0.194877E+02,
  0.620550E+03, 0.331066E+00, 0.195206E+02,
  0.620703E+03, 0.319232E+00, 0.195535E+02,
  0.620855E+03, 0.308833E+00, 0.195864E+02,
  0.621007E+03, 0.301292E+00, 0.196194E+02,
  0.621160E+03, 0.296897E+00, 0.196523E+02,
  0.621312E+03, 0.294442E+00, 0.196852E+02,
  0.621465E+03, 0.294027E+00, 0.197181E+02,
  0.621617E+03, 0.297251E+00, 0.197510E+02,
  0.621769E+03, 0.303280E+00, 0.197840E+02,
  0.621922E+03, 0.309350E+00, 0.198169E+02,
  0.622074E+03, 0.314432E+00, 0.198498E+02,
  0.622227E+03, 0.318740E+00, 0.198827E+02,
  0.622379E+03, 0.322081E+00, 0.199156E+02,
  0.622531E+03, 0.324132E+00, 0.199486E+02,
  0.622684E+03, 0.324972E+00, 0.199815E+02,
  0.622836E+03, 0.324555E+00, 0.200144E+02,
  0.622989E+03, 0.322866E+00, 0.200473E+02,
  0.623141E+03, 0.320891E+00, 0.200802E+02,
  0.623293E+03, 0.319994E+00, 0.201131E+02,
  0.623446E+03, 0.320544E+00, 0.201461E+02,
  0.623598E+03, 0.321814E+00, 0.201790E+02,
  0.623751E+03, 0.322627E+00, 0.202119E+02,
  0.623903E+03, 0.322231E+00, 0.202448E+02,
  0.624055E+03, 0.321964E+00, 0.202777E+02,
  0.624208E+03, 0.323532E+00, 0.203107E+02,
  0.624360E+03, 0.325883E+00, 0.203436E+02,
  0.624513E+03, 0.326731E+00, 0.203765E+02,
  0.624665E+03, 0.324625E+00, 0.204094E+02,
  0.624817E+03, 0.319804E+00, 0.204423E+02,
  0.624970E+03, 0.315072E+00, 0.204752E+02,
  0.625122E+03, 0.313824E+00, 0.205082E+02,
  0.625275E+03, 0.316955E+00, 0.205411E+02,
  0.625427E+03, 0.323048E+00, 0.205740E+02,
  0.625579E+03, 0.330640E+00, 0.206069E+02,
  0.625732E+03, 0.338447E+00, 0.206398E+02,
  0.625884E+03, 0.344212E+00, 0.206728E+02,
  0.626037E+03, 0.346125E+00, 0.207057E+02,
  0.626189E+03, 0.344754E+00, 0.207386E+02,
  0.626341E+03, 0.341744E+00, 0.207715E+02,
  0.626494E+03, 0.338527E+00, 0.208044E+02,
  0.626646E+03, 0.336250E+00, 0.208373E+02,
  0.626799E+03, 0.335362E+00, 0.208703E+02,
  0.626951E+03, 0.335569E+00, 0.209032E+02,
  0.627103E+03, 0.336467E+00, 0.209361E+02,
  0.627256E+03, 0.337948E+00, 0.209690E+02,
  0.627408E+03, 0.339804E+00, 0.210019E+02,
  0.627561E+03, 0.341883E+00, 0.210349E+02,
  0.627713E+03, 0.345019E+00, 0.210678E+02,
  0.627865E+03, 0.351503E+00, 0.211007E+02,
  0.628018E+03, 0.363693E+00, 0.211336E+02,
  0.628170E+03, 0.381434E+00, 0.211665E+02,
  0.628323E+03, 0.401987E+00, 0.211994E+02,
  0.628475E+03, 0.424607E+00, 0.212324E+02,
  0.628627E+03, 0.455435E+00, 0.212653E+02,
  0.628780E+03, 0.501468E+00, 0.212982E+02,
  0.628932E+03, 0.555562E+00, 0.213311E+02,
  0.629085E+03, 0.599575E+00, 0.213640E+02,
  0.629237E+03, 0.626156E+00, 0.213970E+02,
  0.629389E+03, 0.643613E+00, 0.214299E+02,
  0.629542E+03, 0.661709E+00, 0.214628E+02,
  0.629694E+03, 0.684002E+00, 0.214957E+02,
  0.629847E+03, 0.707192E+00, 0.215286E+02,
  0.629999E+03, 0.721251E+00, 0.215616E+02,
  0.630151E+03, 0.721701E+00, 0.215945E+02,
  0.630304E+03, 0.718032E+00, 0.216274E+02,
  0.630456E+03, 0.717619E+00, 0.216603E+02,
  0.630609E+03, 0.715904E+00, 0.216932E+02,
  0.630761E+03, 0.705594E+00, 0.217261E+02,
  0.630913E+03, 0.682129E+00, 0.217591E+02,
  0.631066E+03, 0.646985E+00, 0.217920E+02,
  0.631218E+03, 0.610095E+00, 0.218249E+02,
  0.631371E+03, 0.582844E+00, 0.218578E+02,
  0.631523E+03, 0.569533E+00, 0.218907E+02,
  0.631675E+03, 0.567423E+00, 0.219237E+02,
  0.631828E+03, 0.572338E+00, 0.219566E+02,
  0.631980E+03, 0.583498E+00, 0.219895E+02,
  0.632133E+03, 0.603220E+00, 0.220224E+02,
  0.632285E+03, 0.629404E+00, 0.220553E+02,
  0.632437E+03, 0.654187E+00, 0.220882E+02,
  0.632590E+03, 0.676038E+00, 0.221212E+02,
  0.632742E+03, 0.700653E+00, 0.221541E+02,
  0.632895E+03, 0.728328E+00, 0.221870E+02,
  0.633047E+03, 0.752516E+00, 0.222199E+02,
  0.633199E+03, 0.770297E+00, 0.222528E+02,
  0.633352E+03, 0.784862E+00, 0.222858E+02,
  0.633504E+03, 0.791318E+00, 0.223187E+02,
  0.633657E+03, 0.764655E+00, 0.223516E+02,
  0.633809E+03, 0.673448E+00, 0.223845E+02,
  0.633961E+03, 0.519930E+00, 0.224174E+02,
  0.634114E+03, 0.341469E+00, 0.224503E+02,
  0.634266E+03, 0.185058E+00, 0.224833E+02,
  0.634419E+03, 0.102955E+00, 0.225162E+02,
  0.634571E+03, 0.105226E+00, 0.225491E+02,
  0.634723E+03, 0.145344E+00, 0.225820E+02,
  0.634876E+03, 0.183033E+00, 0.226149E+02,
  0.635028E+03, 0.209953E+00, 0.226479E+02,
  0.635181E+03, 0.231059E+00, 0.226808E+02,
  0.635333E+03, 0.249884E+00, 0.227137E+02,
  0.635485E+03, 0.267237E+00, 0.227466E+02,
  0.635638E+03, 0.282927E+00, 0.227795E+02,
  0.635790E+03, 0.294911E+00, 0.228125E+02,
  0.635943E+03, 0.302361E+00, 0.228454E+02,
  0.636095E+03, 0.308909E+00, 0.228783E+02,
  0.636247E+03, 0.316261E+00, 0.229112E+02,
  0.636400E+03, 0.319578E+00, 0.229441E+02,
  0.636552E+03, 0.313835E+00, 0.229770E+02,
  0.636705E+03, 0.300145E+00, 0.230100E+02,
  0.636857E+03, 0.284739E+00, 0.230429E+02,
  0.637009E+03, 0.273621E+00, 0.230758E+02,
  0.637162E+03, 0.269134E+00, 0.231087E+02,
  0.637314E+03, 0.271727E+00, 0.231416E+02,
  0.637467E+03, 0.281273E+00, 0.231746E+02,
  0.637619E+03, 0.294642E+00, 0.232075E+02,
  0.637771E+03, 0.304476E+00, 0.232404E+02,
  0.637924E+03, 0.303670E+00, 0.232733E+02,
  0.638076E+03, 0.291256E+00, 0.233062E+02,
  0.638229E+03, 0.272639E+00, 0.233391E+02,
  0.638381E+03, 0.255653E+00, 0.233721E+02,
  0.638533E+03, 0.244772E+00, 0.234050E+02,
  0.638686E+03, 0.237837E+00, 0.234379E+02,
  0.638838E+03, 0.230907E+00, 0.234708E+02,
  0.638991E+03, 0.225073E+00, 0.235037E+02,
  0.639143E+03, 0.223936E+00, 0.235367E+02,
  0.639295E+03, 0.227594E+00, 0.235696E+02,
  0.639448E+03, 0.234536E+00, 0.236025E+02,
  0.639600E+03, 0.242788E+00, 0.236354E+02,
  0.639753E+03, 0.248421E+00, 0.236683E+02,
  0.639905E+03, 0.248789E+00, 0.237012E+02,
  0.640057E+03, 0.245645E+00, 0.237342E+02,
  0.640210E+03, 0.242968E+00, 0.237671E+02,
  0.640362E+03, 0.242483E+00, 0.238000E+02,
  0.640515E+03, 0.243339E+00, 0.238329E+02,
  0.640667E+03, 0.244321E+00, 0.238658E+02,
  0.640819E+03, 0.244402E+00, 0.238988E+02,
  0.640972E+03, 0.243414E+00, 0.239317E+02,
  0.641124E+03, 0.243235E+00, 0.239646E+02,
  0.641277E+03, 0.247635E+00, 0.239975E+02,
  0.641429E+03, 0.258275E+00, 0.240304E+02,
  0.641581E+03, 0.270835E+00, 0.240634E+02,
  0.641734E+03, 0.280350E+00, 0.240963E+02,
  0.641886E+03, 0.287339E+00, 0.241292E+02,
  0.642039E+03, 0.295175E+00, 0.241621E+02,
  0.642191E+03, 0.306118E+00, 0.241950E+02,
  0.642343E+03, 0.319138E+00, 0.242279E+02,
  0.642496E+03, 0.330980E+00, 0.242609E+02,
  0.642648E+03, 0.340398E+00, 0.242938E+02,
  0.642801E+03, 0.346441E+00, 0.243267E+02,
  0.642953E+03, 0.345250E+00, 0.243596E+02,
  0.643105E+03, 0.335721E+00, 0.243925E+02,
  0.643258E+03, 0.323166E+00, 0.244255E+02,
  0.643410E+03, 0.313070E+00, 0.244584E+02,
  0.643563E+03, 0.306055E+00, 0.244913E+02,
  0.643715E+03, 0.299904E+00, 0.245242E+02,
  0.643867E+03, 0.294006E+00, 0.245571E+02,
  0.644020E+03, 0.290425E+00, 0.245900E+02,
  0.644172E+03, 0.291329E+00, 0.246230E+02,
  0.644325E+03, 0.296835E+00, 0.246559E+02,
  0.644477E+03, 0.305355E+00, 0.246888E+02,
  0.644629E+03, 0.315308E+00, 0.247217E+02,
  0.644782E+03, 0.324375E+00, 0.247546E+02,
  0.644934E+03, 0.330652E+00, 0.247876E+02,
  0.645087E+03, 0.335115E+00, 0.248205E+02,
  0.645239E+03, 0.338491E+00, 0.248534E+02,
  0.645391E+03, 0.339461E+00, 0.248863E+02,
  0.645544E+03, 0.337656E+00, 0.249192E+02,
  0.645696E+03, 0.334143E+00, 0.249521E+02,
  0.645849E+03, 0.329785E+00, 0.249851E+02,
  0.646001E+03, 0.326147E+00, 0.250180E+02,
  0.646153E+03, 0.325997E+00, 0.250509E+02,
  0.646306E+03, 0.331312E+00, 0.250838E+02,
  0.646458E+03, 0.340790E+00, 0.251167E+02,
  0.646611E+03, 0.349517E+00, 0.251497E+02,
  0.646763E+03, 0.353527E+00, 0.251826E+02,
  0.646915E+03, 0.352611E+00, 0.252155E+02,
  0.647068E+03, 0.346019E+00, 0.252484E+02,
  0.647220E+03, 0.331905E+00, 0.252813E+02,
  0.647373E+03, 0.313579E+00, 0.253142E+02,
  0.647525E+03, 0.297461E+00, 0.253472E+02,
  0.647677E+03, 0.284911E+00, 0.253801E+02,
  0.647830E+03, 0.273480E+00, 0.254130E+02,
  0.647982E+03, 0.263012E+00, 0.254459E+02,
  0.648135E+03, 0.255842E+00, 0.254788E+02,
  0.648287E+03, 0.253566E+00, 0.255118E+02,
  0.648439E+03, 0.258436E+00, 0.255447E+02,
  0.648592E+03, 0.274705E+00, 0.255776E+02,
  0.648744E+03, 0.301577E+00, 0.256105E+02,
  0.648897E+03, 0.330560E+00, 0.256434E+02,
  0.649049E+03, 0.355657E+00, 0.256764E+02,
  0.649201E+03, 0.375916E+00, 0.257093E+02,
  0.649354E+03, 0.390225E+00, 0.257422E+02,
  0.649506E+03, 0.398509E+00, 0.257751E+02,
  0.649659E+03, 0.403676E+00, 0.258080E+02,
  0.649811E+03, 0.409876E+00, 0.258409E+02,
  0.649963E+03, 0.420003E+00, 0.258739E+02,
  0.650116E+03, 0.433356E+00, 0.259068E+02,
  0.650268E+03, 0.446749E+00, 0.259397E+02,
  0.650421E+03, 0.457872E+00, 0.259726E+02,
  0.650573E+03, 0.465022E+00, 0.260055E+02,
  0.650725E+03, 0.466447E+00, 0.260385E+02,
  0.650878E+03, 0.459985E+00, 0.260714E+02,
  0.651030E+03, 0.445356E+00, 0.261043E+02,
  0.651183E+03, 0.426995E+00, 0.261372E+02,
  0.651335E+03, 0.408781E+00, 0.261701E+02,
  0.651487E+03, 0.392465E+00, 0.262030E+02,
  0.651640E+03, 0.382700E+00, 0.262360E+02,
  0.651792E+03, 0.383254E+00, 0.262689E+02,
  0.651945E+03, 0.389119E+00, 0.263018E+02,
  0.652097E+03, 0.392614E+00, 0.263347E+02,
  0.652249E+03, 0.395225E+00, 0.263676E+02,
  0.652402E+03, 0.404199E+00, 0.264006E+02,
  0.652554E+03, 0.421071E+00, 0.264335E+02,
  0.652707E+03, 0.441685E+00, 0.264664E+02,
  0.652859E+03, 0.463060E+00, 0.264993E+02,
  0.653011E+03, 0.484568E+00, 0.265322E+02,
  0.653164E+03, 0.506942E+00, 0.265651E+02,
  0.653316E+03, 0.532820E+00, 0.265981E+02,
  0.653469E+03, 0.565176E+00, 0.266310E+02,
  0.653621E+03, 0.602435E+00, 0.266639E+02,
  0.653773E+03, 0.638879E+00, 0.266968E+02,
  0.653926E+03, 0.671186E+00, 0.267297E+02,
  0.654078E+03, 0.699231E+00, 0.267627E+02,
  0.654231E+03, 0.722419E+00, 0.267956E+02,
  0.654383E+03, 0.741145E+00, 0.268285E+02,
  0.654535E+03, 0.755483E+00, 0.268614E+02,
  0.654688E+03, 0.765498E+00, 0.268943E+02,
  0.654840E+03, 0.773334E+00, 0.269273E+02,
  0.654993E+03, 0.778282E+00, 0.269602E+02,
  0.655145E+03, 0.777796E+00, 0.269931E+02,
  0.655297E+03, 0.775801E+00, 0.270260E+02,
  0.655450E+03, 0.781917E+00, 0.270589E+02,
  0.655602E+03, 0.801655E+00, 0.270918E+02,
  0.655755E+03, 0.829257E+00, 0.271248E+02,
  0.655907E+03, 0.855051E+00, 0.271577E+02,
  0.656059E+03, 0.877979E+00, 0.271906E+02,
  0.656212E+03, 0.902008E+00, 0.272235E+02,
  0.656364E+03, 0.925347E+00, 0.272564E+02,
  0.656517E+03, 0.943448E+00, 0.272894E+02,
  0.656669E+03, 0.958424E+00, 0.273223E+02,
  0.656821E+03, 0.972604E+00, 0.273552E+02,
  0.656974E+03, 0.982590E+00, 0.273881E+02,
  0.657126E+03, 0.987575E+00, 0.274210E+02,
  0.657279E+03, 0.989911E+00, 0.274539E+02,
  0.657431E+03, 0.987947E+00, 0.274869E+02,
  0.657583E+03, 0.978212E+00, 0.275198E+02,
  0.657736E+03, 0.964357E+00, 0.275527E+02,
  0.657888E+03, 0.954361E+00, 0.275856E+02,
  0.658041E+03, 0.950126E+00, 0.276185E+02,
  0.658193E+03, 0.948824E+00, 0.276515E+02,
  0.658345E+03, 0.948956E+00, 0.276844E+02,
  0.658498E+03, 0.950294E+00, 0.277173E+02,
  0.658650E+03, 0.951941E+00, 0.277502E+02,
  0.658803E+03, 0.952963E+00, 0.277831E+02,
  0.658955E+03, 0.953799E+00, 0.278160E+02,
  0.659107E+03, 0.956547E+00, 0.278490E+02,
  0.659260E+03, 0.961231E+00, 0.278819E+02,
  0.659412E+03, 0.959168E+00, 0.279148E+02,
  0.659565E+03, 0.943343E+00, 0.279477E+02,
  0.659717E+03, 0.924098E+00, 0.279806E+02,
  0.659869E+03, 0.912530E+00, 0.280136E+02,
  0.660022E+03, 0.906191E+00, 0.280465E+02,
  0.660174E+03, 0.903106E+00, 0.280794E+02,
  0.660327E+03, 0.905341E+00, 0.281123E+02,
  0.660479E+03, 0.909192E+00, 0.281452E+02,
  0.660631E+03, 0.907338E+00, 0.281782E+02,
  0.660784E+03, 0.897632E+00, 0.282111E+02,
  0.660936E+03, 0.882523E+00, 0.282440E+02,
  0.661089E+03, 0.867645E+00, 0.282769E+02,
  0.661241E+03, 0.857854E+00, 0.283098E+02,
  0.661393E+03, 0.851174E+00, 0.283427E+02,
  0.661546E+03, 0.843892E+00, 0.283757E+02,
  0.661698E+03, 0.835206E+00, 0.284086E+02,
  0.661851E+03, 0.826942E+00, 0.284415E+02,
  0.662003E+03, 0.820303E+00, 0.284744E+02,
  0.662155E+03, 0.814352E+00, 0.285073E+02,
  0.662308E+03, 0.810973E+00, 0.285403E+02,
  0.662460E+03, 0.810787E+00, 0.285732E+02,
  0.662613E+03, 0.807333E+00, 0.286061E+02,
  0.662765E+03, 0.794236E+00, 0.286390E+02,
  0.662917E+03, 0.778017E+00, 0.286719E+02,
  0.663070E+03, 0.768991E+00, 0.287048E+02,
  0.663222E+03, 0.764765E+00, 0.287378E+02,
  0.663375E+03, 0.758106E+00, 0.287707E+02,
  0.663527E+03, 0.745444E+00, 0.288036E+02,
  0.663679E+03, 0.728935E+00, 0.288365E+02,
  0.663832E+03, 0.711044E+00, 0.288694E+02,
  0.663984E+03, 0.687693E+00, 0.289024E+02,
  0.664137E+03, 0.659585E+00, 0.289353E+02,
  0.664289E+03, 0.637926E+00, 0.289682E+02,
  0.664441E+03, 0.628452E+00, 0.290011E+02,
  0.664594E+03, 0.625457E+00, 0.290340E+02,
  0.664746E+03, 0.623286E+00, 0.290669E+02,
  0.664899E+03, 0.620288E+00, 0.290999E+02,
  0.665051E+03, 0.615344E+00, 0.291328E+02,
  0.665203E+03, 0.606773E+00, 0.291657E+02,
  0.665356E+03, 0.594508E+00, 0.291986E+02,
  0.665508E+03, 0.583706E+00, 0.292315E+02,
  0.665661E+03, 0.578412E+00, 0.292645E+02,
  0.665813E+03, 0.575615E+00, 0.292974E+02,
  0.665965E+03, 0.572155E+00, 0.293303E+02,
  0.666118E+03, 0.567935E+00, 0.293632E+02,
  0.666270E+03, 0.562123E+00, 0.293961E+02,
  0.666423E+03, 0.556262E+00, 0.294291E+02,
  0.666575E+03, 0.557177E+00, 0.294620E+02,
  0.666727E+03, 0.566925E+00, 0.294949E+02,
  0.666880E+03, 0.582093E+00, 0.295278E+02,
  0.667032E+03, 0.600724E+00, 0.295607E+02,
  0.667185E+03, 0.617828E+00, 0.295936E+02,
  0.667337E+03, 0.627862E+00, 0.296266E+02,
  0.667489E+03, 0.631500E+00, 0.296595E+02,
  0.667642E+03, 0.633132E+00, 0.296924E+02,
  0.667794E+03, 0.635070E+00, 0.297253E+02,
  0.667947E+03, 0.634812E+00, 0.297582E+02,
  0.668099E+03, 0.628332E+00, 0.297912E+02,
  0.668251E+03, 0.613650E+00, 0.298241E+02,
  0.668404E+03, 0.593453E+00, 0.298570E+02,
  0.668556E+03, 0.576362E+00, 0.298899E+02,
  0.668709E+03, 0.569847E+00, 0.299228E+02,
  0.668861E+03, 0.573167E+00, 0.299557E+02,
  0.669013E+03, 0.580492E+00, 0.299887E+02,
  0.669166E+03, 0.587143E+00, 0.300216E+02,
  0.669318E+03, 0.591951E+00, 0.300545E+02,
  0.669471E+03, 0.594387E+00, 0.300874E+02,
  0.669623E+03, 0.593864E+00, 0.301203E+02,
  0.669775E+03, 0.593541E+00, 0.301533E+02,
  0.669928E+03, 0.595070E+00, 0.301862E+02,
  0.670080E+03, 0.596035E+00, 0.302191E+02,
  0.670233E+03, 0.597702E+00, 0.302520E+02,
  0.670385E+03, 0.602302E+00, 0.302849E+02,
  0.670537E+03, 0.607584E+00, 0.303178E+02,
  0.670690E+03, 0.610537E+00, 0.303508E+02,
  0.670842E+03, 0.609611E+00, 0.303837E+02,
  0.670995E+03, 0.604010E+00, 0.304166E+02,
  0.671147E+03, 0.594756E+00, 0.304495E+02,
  0.671299E+03, 0.584151E+00, 0.304824E+02,
  0.671452E+03, 0.572303E+00, 0.305154E+02,
  0.671604E+03, 0.556622E+00, 0.305483E+02,
  0.671757E+03, 0.536624E+00, 0.305812E+02,
  0.671909E+03, 0.516296E+00, 0.306141E+02,
  0.672061E+03, 0.499911E+00, 0.306470E+02,
  0.672214E+03, 0.488909E+00, 0.306799E+02,
  0.672366E+03, 0.482637E+00, 0.307129E+02,
  0.672519E+03, 0.480303E+00, 0.307458E+02,
  0.672671E+03, 0.482102E+00, 0.307787E+02,
  0.672823E+03, 0.488605E+00, 0.308116E+02,
  0.672976E+03, 0.499322E+00, 0.308445E+02,
  0.673128E+03, 0.512317E+00, 0.308775E+02,
  0.673281E+03, 0.526528E+00, 0.309104E+02,
  0.673433E+03, 0.543518E+00, 0.309433E+02,
  0.673585E+03, 0.565011E+00, 0.309762E+02,
  0.673738E+03, 0.592722E+00, 0.310091E+02,
  0.673890E+03, 0.627323E+00, 0.310421E+02,
  0.674043E+03, 0.663789E+00, 0.310750E+02,
  0.674195E+03, 0.693500E+00, 0.311079E+02,
  0.674347E+03, 0.711311E+00, 0.311408E+02,
  0.674500E+03, 0.718078E+00, 0.311737E+02,
  0.674652E+03, 0.718775E+00, 0.312066E+02,
  0.674805E+03, 0.718336E+00, 0.312396E+02,
  0.674957E+03, 0.717203E+00, 0.312725E+02,
  0.675109E+03, 0.712997E+00, 0.313054E+02,
  0.675262E+03, 0.702597E+00, 0.313383E+02,
  0.675414E+03, 0.680665E+00, 0.313712E+02,
  0.675567E+03, 0.645816E+00, 0.314042E+02,
  0.675719E+03, 0.605252E+00, 0.314371E+02,
  0.675871E+03, 0.571229E+00, 0.314700E+02,
  0.676024E+03, 0.557136E+00, 0.315029E+02,
  0.676176E+03, 0.565566E+00, 0.315358E+02,
  0.676329E+03, 0.585690E+00, 0.315687E+02,
  0.676481E+03, 0.606087E+00, 0.316017E+02,
  0.676633E+03, 0.623129E+00, 0.316346E+02,
  0.676786E+03, 0.638486E+00, 0.316675E+02,
  0.676938E+03, 0.651005E+00, 0.317004E+02,
  0.677091E+03, 0.658249E+00, 0.317333E+02,
  0.677243E+03, 0.660857E+00, 0.317663E+02,
  0.677395E+03, 0.659921E+00, 0.317992E+02,
  0.677548E+03, 0.654601E+00, 0.318321E+02,
  0.677700E+03, 0.643129E+00, 0.318650E+02,
  0.677853E+03, 0.628448E+00, 0.318979E+02,
  0.678005E+03, 0.617225E+00, 0.319308E+02,
  0.678157E+03, 0.611923E+00, 0.319638E+02,
  0.678310E+03, 0.610524E+00, 0.319967E+02,
  0.678462E+03, 0.610605E+00, 0.320296E+02,
  0.678615E+03, 0.611836E+00, 0.320625E+02,
  0.678767E+03, 0.613894E+00, 0.320954E+02,
  0.678919E+03, 0.613767E+00, 0.321284E+02,
  0.679072E+03, 0.611015E+00, 0.321613E+02,
  0.679224E+03, 0.608392E+00, 0.321942E+02,
  0.679377E+03, 0.607150E+00, 0.322271E+02,
  0.679529E+03, 0.607392E+00, 0.322600E+02,
  0.679681E+03, 0.608584E+00, 0.322929E+02,
  0.679834E+03, 0.609810E+00, 0.323259E+02,
  0.679986E+03, 0.610532E+00, 0.323588E+02,
  0.680139E+03, 0.610542E+00, 0.323917E+02,
  0.680291E+03, 0.609332E+00, 0.324246E+02,
  0.680443E+03, 0.607788E+00, 0.324575E+02,
  0.680596E+03, 0.607571E+00, 0.324905E+02,
  0.680748E+03, 0.608240E+00, 0.325234E+02,
  0.680901E+03, 0.608886E+00, 0.325563E+02,
  0.681053E+03, 0.610525E+00, 0.325892E+02,
  0.681205E+03, 0.614116E+00, 0.326221E+02,
  0.681358E+03, 0.618920E+00, 0.326551E+02,
  0.681510E+03, 0.623787E+00, 0.326880E+02,
  0.681663E+03, 0.628198E+00, 0.327209E+02,
  0.681815E+03, 0.632742E+00, 0.327538E+02,
  0.681967E+03, 0.638607E+00, 0.327867E+02,
